Name,Protopine,Testosterone,Glycycoumarin,Spermine,Guanosine,Hirsutrin,Isorhamnetin,Vitamin A,Licuroside,Myoinositol,Lycopene,Pregnenolone,Octadecanoic acid,Quinic acid,Naringin,Methyl rosmarinate,Malic acid,Loganin,Uracil,Quercetin,Kaempferol 3-glucuronide,Isoferulic acid,Tanshinone II,Acetylursolic acid,Riboflavin,Apigenin,Myricetin,alpha-Tocopherol,Sigmoidin B,Glycyrrhetinic acid,Ellagic acid,Coumarin,Sanguinarine,Ferruginol,Oleic acid,Glisoflavone,Liquiritin,(+)-S-Carvone,(-)-Jasmonic acid,Glycyrol,Tetrahydroalstonine,Isoschaftoside,Chelerythrine,Citric acid,Chrysoeriol,Isobavachalcone,3-O-Caffeoylquinic acid,Berberine,Trigonelline,Rutin,7-Hydroxycoumarin,Isoliquiritigenin,1 3 7-Trihydroxyxanthone,Echinatin,Oestrone,Peucedanin,Folic acid,alpha-Terpinene,Linoleic acid,N6-(delta2-Isopentenyl)adenine,Vindoline,Oleanolic acid,6-Hydroxymellein,Betulinic acid,3' 4' 7-Trihydroxyflavone,Liquiritigenin,Punicalin,Isolicoflavonol,Gallic acid,Sucrose,Caffeic acid,Benzoic acid,Spermidine,(R)-linalool,Tryptamine,Isoliquiritin,Semilicoisoflavone B,Naringenin,p-Coumaric acid,Tanshinone I,Sweroside,3 4-Dihydroxybenzoic acid,delta-Tocopherol,Adenosine,(6S 9R)-Roseoside,beta-D-Glucosamine,Methyl 3 4 5-trihydroxybenzoate,Acetovanillone,6 8-Diprenylgenistein,Myristicin,Glycyrrhizic acid,Fumaric acid,Succinic acid,Miltirone,Gancaonin U,4-Terpineol,Oxalic acid,Thiamine,Dihydrotanshinone I,Labiatenic acid,Fisetin,Scopoletin,Isorhamnetin 3-O-beta-D-glucopyranoside,Serotonin,beta-Carotene,Phaseollidin,Cryptotanshinone,Mitraphylline,Ajmalicine,3' 5'-cyclic AMP,Glycyrrhisoflavone,Cholesterol,alpha-Pinene,Gibberellin A3,Vincristine,9-Ribosyl-trans-zeatin,Vanillic acid,Isoprene,Vincamine,Salicylic acid,Vanillin,Formononetin,beta-Monoolein,Indole-3-acetic acid,trans-Zeatin,2'-Hydroxygenistein,Kaempferol,Coumestrol,L-Phenylalanine,Isoglycyrol,Loganic acid,Palmitic acid
Sweroside,0.154545456,0.347222209,0.282828271,0.056338027,0.159509197,0.349999994,0.183333337,0.246376812,0.349514574,0.209677413,0.149253726,0.342857152,0.262295067,0.363636374,0.326732665,0.362637371,0.292307705,0.967741907,0.126436785,0.184873953,0.375,0.183908045,0.159292042,0.537313461,0.174825177,0.194444448,0.184873953,0.208791211,0.216981128,0.408450693,0.135922328,0.23595506,0.079999998,0.13636364,0.301587313,0.238095239,0.326732665,0.200000003,0.333333343,0.172932327,0.373015881,0.279279292,0.079999998,0.363636374,0.1875,0.134020612,0.448275864,0.093023255,0.106382981,0.349999994,0.233333334,0.125,0.25,0.13131313,0.197674423,0.215517238,0.157894731,0.194029853,0.296875,0.081081077,0.299212605,0.417910457,0.226804122,0.4375,0.189189196,0.200000003,0.339805812,0.1965812,0.105882354,0.460317463,0.180722892,0.118421055,0.056338027,0.287878782,0.052631579,0.326732665,0.293577969,0.200000003,0.1875,0.122807018,1,0.107142858,0.200000003,0.15384616,0.616438329,0.351351351,0.151162788,0.088888891,0.24509804,0.134831458,0.592105269,0.238095239,0.245901644,0.263157904,0.113402061,0.287878782,0.15625,0.105633803,0.352380961,0.362637371,0.184873953,0.223404258,0.34710744,0.070707068,0.188405797,0.219999999,0.355769217,0.414414406,0.373015881,0.161971837,0.238095239,0.279411763,0.194029853,0.563380301,0.256249994,0.184397161,0.113636367,0.111111112,0.210526317,0.117647059,0.130434781,0.25,0.492063493,0.15053764,0.135135129,0.247524753,0.18965517,0.143999994,0.174418598,0.204545453,0.935483873,0.262295067
3 4-Dihydroxybenzoic acid,0.400000006,0.13333334,0.306666672,0.069767445,0.111111112,0.30392158,0.378048778,0.096153848,0.279069781,0.121951222,0.043478262,0.140350878,0.230769232,0.196078435,0.363636374,0.376811594,0.222222224,0.107142858,0.078125,0.38271606,0.283018857,0.541666687,0.243902445,0.138461545,0.158333331,0.388888896,0.38271606,0.349999994,0.449275374,0.163934425,0.571428597,0.396551728,0.234375,0.392156869,0.204545453,0.364864856,0.363636374,0.04255319,0.20408164,0.309278339,0.180327863,0.329411775,0.234375,0.196078435,0.424657524,0.396551728,0.366197169,0.258426964,0.470588237,0.30392158,0.3898305,0.410714298,0.333333343,0.406779647,0.423076928,0.272727281,0.195121944,0.040816326,0.200000003,0.096385539,0.247706428,0.157894731,0.5,0.166666672,0.430555552,0.444444448,0.415584415,0.337349385,0.969696999,0.086206898,0.604651153,0.75,0.069767445,0.098039217,0.245614037,0.296296299,0.333333343,0.444444448,0.534883738,0.25316456,0.107142858,1,0.362068951,0.141509429,0.098765433,0.109375,0.842105269,0.604651153,0.32432431,0.411764711,0.135802463,0.224999994,0.236842111,0.263888896,0.3859649,0.098039217,0.25,0.132743359,0.25555557,0.376811594,0.38271606,0.433333337,0.300970882,0.350877196,0.039215688,0.328571439,0.258426964,0.207547173,0.180327863,0.12396694,0.364864856,0.094339624,0.040816326,0.12328767,0.186206892,0.140495867,0.864864886,0.051282052,0.165413529,0.783783793,0.53061223,0.333333343,0.160714284,0.344827592,0.127906978,0.328767121,0.345679015,0.357142866,0.358490556,0.300000012,0.109756097,0.230769232
delta-Tocopherol,0.448717952,0.220588237,0.486842096,0.070175439,0.166666672,0.409523815,0.422222227,0.180327863,0.543209851,0.219999999,0.105263159,0.230769232,0.188679248,0.245901644,0.558441579,0.447368413,0.186440676,0.200000003,0.06329114,0.42696628,0.38532111,0.412698418,0.271739125,0.271428585,0.166666672,0.474358976,0.42696628,0.959183693,0.619718313,0.22857143,0.410958916,0.476923078,0.270270258,0.622641504,0.19298245,0.449999988,0.558441579,0.142857149,0.233333334,0.352380961,0.282258064,0.488372087,0.270270258,0.245901644,0.469135791,0.432835817,0.43589744,0.309278339,0.232876718,0.409523815,0.469696969,0.446153849,0.460526317,0.484848499,0.483333319,0.395604402,0.173913047,0.137931034,0.18965517,0.127659574,0.360360354,0.227272734,0.521739125,0.21875,0.474999994,0.682539701,0.441860467,0.415730327,0.355932206,0.238095239,0.354838699,0.267857134,0.070175439,0.267857134,0.264705896,0.518987358,0.494117647,0.682539701,0.349999994,0.252747267,0.200000003,0.362068951,1,0.236363634,0.238095239,0.22857143,0.370967746,0.473684222,0.448717952,0.474576265,0.229885057,0.122807018,0.169811323,0.292682916,0.46875,0.267857134,0.111111112,0.134920642,0.319587618,0.447368413,0.42696628,0.463768125,0.405660391,0.352941185,0.13333334,0.6875,0.309278339,0.288288295,0.282258064,0.208000004,0.449999988,0.237288132,0.137931034,0.259740263,0.307692319,0.224000007,0.423728824,0.07692308,0.259259254,0.421052635,0.5,0.460526317,0.25,0.309859157,0.15463917,0.454545468,0.425287366,0.303030312,0.338461548,0.464646459,0.204545453,0.188679248
Adenosine,0.183206111,0.116071425,0.165413529,0.095744684,0.486301363,0.225806445,0.172413796,0.096153848,0.255639106,0.144444451,0.071428575,0.119266056,0.09375,0.123809524,0.246153846,0.225806445,0.119999997,0.15384616,0.086206898,0.173611104,0.213836476,0.159292042,0.152173907,0.149122804,0.232704401,0.171641797,0.173611104,0.232142851,0.236220479,0.11304348,0.159999996,0.159663871,0.247706428,0.153153151,0.100000001,0.179104477,0.246153846,0.059999999,0.104761906,0.187096775,0.256249994,0.240875915,0.247706428,0.123809524,0.175182477,0.159663871,0.231999993,0.290076345,0.211009175,0.225806445,0.158333331,0.162393168,0.167938933,0.166666672,0.149122804,0.165517241,0.259259254,0.069306932,0.099009901,0.436893195,0.269736856,0.108108111,0.204918027,0.100917429,0.176470593,0.223140493,0.248120308,0.166666672,0.140186921,0.224489793,0.145454541,0.107843138,0.095744684,0.118811883,0.196261689,0.255813956,0.190140843,0.223140493,0.138888896,0.14705883,0.15384616,0.141509429,0.236363634,1,0.17741935,0.280000001,0.154545456,0.166666672,0.174242422,0.172727272,0.173228353,0.070707068,0.083333336,0.129770994,0.182608694,0.118811883,0.0625,0.284722209,0.15646258,0.225806445,0.173611104,0.16260162,0.224358976,0.229357794,0.067961164,0.229508191,0.157534242,0.209150329,0.256249994,0.855769217,0.179104477,0.116504855,0.05882353,0.158333331,0.279329598,0.839622617,0.155963302,0.04255319,0.358974367,0.138888896,0.178571433,0.167938933,0.184466019,0.184210524,0.452830195,0.166666672,0.169014081,0.163265303,0.183486238,0.214285716,0.15625,0.09375
(6S 9R)-Roseoside,0.182692304,0.576271176,0.28125,0.075757578,0.178343952,0.338983059,0.18965517,0.366666675,0.467391312,0.224137932,0.216666669,0.5,0.237288132,0.34375,0.368421048,0.348314613,0.269841284,0.616438329,0.146341458,0.191304341,0.352941185,0.192771077,0.198113203,0.546875,0.171428576,0.213592231,0.191304341,0.232558146,0.275510192,0.573770463,0.107843138,0.218390808,0.094736844,0.156626508,0.322033912,0.235294119,0.368421048,0.298245609,0.377049178,0.1875,0.280303031,0.301886797,0.094736844,0.34375,0.205607474,0.232558146,0.418604642,0.104838707,0.0989011,0.338983059,0.215909094,0.209302321,0.222222224,0.200000003,0.222222224,0.201754391,0.15436241,0.266666681,0.338983059,0.104761906,0.308943093,0.491803288,0.185567006,0.419354826,0.207547173,0.234042555,0.300970882,0.214285716,0.097560972,0.466666669,0.189873412,0.10958904,0.075757578,0.421052635,0.06666667,0.428571433,0.304761916,0.234042555,0.197368428,0.158878505,0.616438329,0.098765433,0.238095239,0.17741935,1,0.371428579,0.117647059,0.119047619,0.24242425,0.15476191,0.772727251,0.233333334,0.220338985,0.333333343,0.16853933,0.421052635,0.111111112,0.092857145,0.339805812,0.348314613,0.191304341,0.206521735,0.336134464,0.08510638,0.300000012,0.268817216,0.356435657,0.318965524,0.280303031,0.175182477,0.235294119,0.406779647,0.310344815,0.597014904,0.24683544,0.216417909,0.105882354,0.118644066,0.200000003,0.109756097,0.162790701,0.222222224,0.45161289,0.144444451,0.161904767,0.219999999,0.196428567,0.130081296,0.182926834,0.2109375,0.611111104,0.237288132
beta-D-Glucosamine,0.179775283,0.171875,0.129032254,0.204545453,0.22794117,0.25,0.111111112,0.142857149,0.314606756,0.324999988,0.100000001,0.180327863,0.222222224,0.259259254,0.333333343,0.228915662,0.265306115,0.351351351,0.134328365,0.112149529,0.243478253,0.10958904,0.112244897,0.265625,0.196721315,0.126315787,0.112149529,0.222222224,0.188888893,0.181818187,0.104651161,0.128205135,0.116883114,0.130434781,0.200000003,0.113402061,0.333333343,0.098039217,0.178571433,0.126050428,0.208000004,0.224489793,0.116883114,0.259259254,0.121212125,0.113924049,0.253012061,0.144230768,0.108108111,0.25,0.12658228,0.116883114,0.119565219,0.111111112,0.125,0.13333334,0.184615389,0.094339624,0.196078435,0.126436785,0.288288295,0.196721315,0.197530866,0.206896558,0.122448981,0.209876537,0.318181813,0.113207549,0.107692309,0.590909064,0.101449274,0.105263159,0.204545453,0.211538464,0.114285715,0.333333343,0.13333334,0.209876537,0.106060609,0.104166664,0.351351351,0.109375,0.22857143,0.280000001,0.371428579,1,0.132352948,0.117647059,0.117021278,0.144927531,0.356164396,0.119999997,0.200000003,0.101123594,0.102564104,0.211538464,0.106382981,0.11570248,0.142857149,0.228915662,0.112149529,0.120481931,0.24778761,0.150684938,0.090909094,0.190476194,0.144230768,0.216216221,0.208000004,0.243478253,0.113402061,0.203703701,0.094339624,0.253521115,0.21768707,0.25,0.117647059,0.090909094,0.227272734,0.123076923,0.138888896,0.119565219,0.358490556,0.118421055,0.155555561,0.118279569,0.115384616,0.120370373,0.274193555,0.170940176,0.361111104,0.222222224
Methyl 3 4 5-trihydroxybenzoate,0.386666656,0.121212125,0.368421048,0.06122449,0.121621624,0.336538464,0.416666657,0.086206898,0.303370774,0.106382981,0.03846154,0.126984134,0.200000003,0.175438598,0.405063301,0.422535211,0.196078435,0.151162788,0.071428575,0.421686739,0.314814806,0.509433985,0.227272734,0.194029853,0.159999996,0.432432443,0.421686739,0.359375,0.492957741,0.149253726,0.678571403,0.449999988,0.231884062,0.350877196,0.180000007,0.407894731,0.405063301,0.03773585,0.181818187,0.371134013,0.209677413,0.367816091,0.231884062,0.175438598,0.466666669,0.380952388,0.410958916,0.255319148,0.421052635,0.336538464,0.466666669,0.393442631,0.378378391,0.412698418,0.37931034,0.311111122,0.186046511,0.036363635,0.176470593,0.089887641,0.279279292,0.142857149,0.600000024,0.150000006,0.472972959,0.492307693,0.493506491,0.376470596,0.868421078,0.112903222,0.53061223,0.631578922,0.06122449,0.087719299,0.222222224,0.321428567,0.372093022,0.492307693,0.46938777,0.235294119,0.151162788,0.842105269,0.370967746,0.154545456,0.117647059,0.132352948,1,0.5625,0.368421048,0.418181807,0.152941182,0.195652172,0.204545453,0.259740263,0.370967746,0.087719299,0.214285716,0.126050428,0.293478251,0.422535211,0.421686739,0.508196712,0.333333343,0.317460328,0.03508772,0.375,0.296703309,0.240740746,0.209677413,0.136000007,0.407894731,0.084745765,0.036363635,0.173333332,0.210884348,0.151999995,0.785714269,0.044444446,0.192592591,0.674418628,0.5,0.378378391,0.224137932,0.3125,0.119565219,0.373333335,0.385542154,0.428571433,0.322033912,0.360000014,0.141176477,0.200000003
Acetovanillone,0.560606062,0.140625,0.373333335,0.08510638,0.122448981,0.352941185,0.456790119,0.087719299,0.402439028,0.108695649,0.059999999,0.147540987,0.152173907,0.137931034,0.428571433,0.388888896,0.15384616,0.088888891,0.072463766,0.444444448,0.31775701,0.549019635,0.320987642,0.112676054,0.170731708,0.458333343,0.444444448,0.457627118,0.521739125,0.134328365,0.5,0.409836054,0.333333343,0.433962256,0.137254909,0.514285743,0.428571433,0.05882353,0.163636357,0.319999993,0.192000002,0.388235301,0.333333343,0.137931034,0.513888896,0.508771956,0.324675322,0.360465109,0.311475396,0.352941185,0.403225809,0.527272701,0.485294104,0.600000024,0.490566045,0.314606756,0.169230774,0.056603774,0.134615391,0.116279073,0.281818181,0.109375,0.439393938,0.114754096,0.5,0.523809552,0.390243888,0.397590369,0.590909064,0.096774191,0.450980395,0.418604642,0.08510638,0.089285716,0.288135588,0.428571433,0.462500006,0.523809552,0.392156869,0.333333343,0.088888891,0.604651153,0.473684222,0.166666672,0.119047619,0.117647059,0.5625,1,0.471428573,0.638297856,0.127906978,0.125,0.155555561,0.333333343,0.423728824,0.089285716,0.13636364,0.127118647,0.296703309,0.388888896,0.444444448,0.467741936,0.362745106,0.3898305,0.054545455,0.361111104,0.300000012,0.209090903,0.192000002,0.146341458,0.514285743,0.086206898,0.056603774,0.101265825,0.212328762,0.16260162,0.720930219,0.069767445,0.185185179,0.479166657,0.860465109,0.485294104,0.129032254,0.317460328,0.13333334,0.478260875,0.407407403,0.307692319,0.350877196,0.310679615,0.090909094,0.152173907
6 8-Diprenylgenistein,0.450549453,0.259259254,0.649999976,0.06666667,0.168674693,0.560747683,0.689655185,0.181818187,0.54838711,0.081081077,0.171428576,0.25316456,0.138888896,0.130952388,0.463157892,0.417582422,0.12658228,0.24509804,0.119565219,0.697674394,0.559633017,0.421052635,0.295238107,0.270588249,0.176870748,0.763157904,0.697674394,0.4375,0.59523809,0.280487806,0.386363626,0.493506491,0.202127665,0.381578952,0.208333328,0.956521749,0.463157892,0.169014081,0.239999995,0.424778759,0.318518519,0.651685417,0.202127665,0.130952388,0.725000024,0.716417909,0.364583343,0.237288132,0.224719107,0.560747683,0.506493509,0.686567187,0.969696999,0.720588207,0.384615391,0.403846145,0.190789476,0.16438356,0.205479458,0.13636364,0.31782946,0.234567896,0.441860467,0.197530866,0.734177232,0.543209851,0.349056602,0.746987939,0.337837845,0.102272727,0.373333335,0.267605633,0.06666667,0.16883117,0.206896558,0.579545438,0.802469134,0.543209851,0.388888896,0.30392158,0.24509804,0.32432431,0.448717952,0.174242422,0.24242425,0.117021278,0.368421048,0.471428573,1,0.413333327,0.25999999,0.152777776,0.140845075,0.506024122,0.448717952,0.184210524,0.097222224,0.125,0.547368407,0.417582422,0.697674394,0.481481493,0.555555582,0.275862068,0.159999996,0.494117647,0.536842108,0.338842988,0.318518519,0.172413796,0.956521749,0.179487184,0.16438356,0.234042555,0.287499994,0.194444448,0.373333335,0.102941178,0.211538464,0.388888896,0.513888896,0.969696999,0.237499997,0.272727281,0.149122804,0.955223858,0.722891569,0.309734523,0.292682916,0.355371892,0.25,0.138888896
Myristicin,0.514285743,0.134328365,0.432432443,0.079999998,0.127516776,0.355769217,0.40697673,0.140350878,0.421686739,0.125,0.119999997,0.140625,0.119999997,0.112903222,0.395061731,0.373333335,0.125,0.134831458,0.084507041,0.395348847,0.32110092,0.518518507,0.222222224,0.12328767,0.157480314,0.402597398,0.395348847,0.459016383,0.459459454,0.128571436,0.391304344,0.412698418,0.426229507,0.436363637,0.150943398,0.453333348,0.395061731,0.117647059,0.155172408,0.310679615,0.1875,0.344444454,0.426229507,0.112903222,0.454545468,0.435483873,0.3125,0.411764711,0.202898547,0.355769217,0.428571433,0.449999988,0.424657524,0.542372882,0.413793117,0.318681329,0.148148149,0.113207549,0.148148149,0.151162788,0.285714298,0.121212125,0.361111104,0.126984134,0.44155845,0.394366205,0.360465109,0.352272719,0.431372553,0.163934425,0.42592594,0.254901975,0.079999998,0.142857149,0.253968269,0.448717952,0.428571433,0.394366205,0.370370358,0.229885057,0.134831458,0.411764711,0.474576265,0.172727272,0.15476191,0.144927531,0.418181807,0.638297856,0.413333327,1,0.162790701,0.117647059,0.122448981,0.25316456,0.526315808,0.142857149,0.081632651,0.114754096,0.234693885,0.373333335,0.395348847,0.492063493,0.365384609,0.349206358,0.109090909,0.442857146,0.237113401,0.203539819,0.1875,0.151999995,0.453333348,0.137931034,0.113207549,0.111111112,0.216216221,0.18699187,0.509803951,0.139534891,0.164285719,0.321428567,0.596153855,0.424657524,0.140625,0.264705896,0.166666672,0.438356161,0.360465109,0.244897962,0.290322572,0.266055048,0.137931034,0.119999997
Glycyrrhizic acid,0.200000003,0.573770463,0.25999999,0.072463766,0.18238993,0.387931049,0.226086959,0.328125,0.4375,0.233333334,0.206349209,0.524590135,0.266666681,0.459016383,0.385416657,0.397727281,0.383333325,0.592105269,0.127906978,0.22807017,0.438596487,0.214285716,0.192660555,0.619047642,0.167832166,0.219047621,0.22807017,0.224719107,0.306122452,0.649999976,0.137254909,0.211111113,0.103092782,0.164705887,0.349999994,0.264705896,0.385416657,0.283333331,0.426229507,0.201550394,0.283582091,0.305555552,0.103092782,0.459016383,0.222222224,0.224719107,0.470588237,0.111111112,0.119565219,0.387931049,0.208791211,0.202247187,0.239999995,0.206521735,0.243902445,0.1965812,0.166666672,0.253968269,0.344262302,0.101851851,0.378151268,0.566666663,0.20408164,0.491803288,0.224299058,0.252631575,0.330097079,0.241071433,0.134146348,0.444444448,0.212500006,0.135135129,0.072463766,0.333333343,0.064516127,0.414893627,0.284403682,0.252631575,0.205128208,0.154545456,0.592105269,0.135802463,0.229885057,0.173228353,0.772727251,0.356164396,0.152941182,0.127906978,0.25999999,0.162790701,1,0.241935477,0.25,0.322222233,0.17582418,0.377049178,0.17741935,0.106382981,0.342857152,0.397727281,0.22807017,0.212765962,0.384615391,0.082474224,0.285714298,0.273684204,0.359223306,0.322033912,0.283582091,0.171428576,0.264705896,0.409836054,0.295081973,0.571428597,0.290322572,0.194244608,0.141176477,0.112903222,0.228187919,0.132530123,0.170454547,0.239999995,0.476190478,0.16483517,0.13636364,0.237623766,0.223214284,0.145161286,0.204819277,0.215384617,0.608108103,0.266666681
Fumaric acid,0.121621624,0.324999988,0.25757575,0.107142858,0.074074075,0.123809524,0.152941182,0.3125,0.144578308,0.239999995,0.178571433,0.282051295,0.434782594,0.277777791,0.111111112,0.269841284,0.333333343,0.238095239,0.200000003,0.15476191,0.130841121,0.40476191,0.115384616,0.282608688,0.078260869,0.180555552,0.15476191,0.118644066,0.148648649,0.365853667,0.158730164,0.346938789,0.049180329,0.119999997,0.461538464,0.146666661,0.111111112,0.214285716,0.375,0.13131313,0.131578952,0.152941182,0.049180329,0.277777791,0.171052635,0.200000003,0.261538476,0.065934069,0.176470593,0.123809524,0.340000004,0.207547173,0.140845075,0.214285716,0.156862751,0.212500006,0.100000001,0.200000003,0.444444448,0.070422538,0.120370373,0.342105269,0.15384616,0.333333343,0.173333332,0.134328365,0.132530123,0.156626508,0.219512194,0.142857149,0.459459454,0.28125,0.107142858,0.322580636,0.037037037,0.15384616,0.168674693,0.134328365,0.5,0.119999997,0.238095239,0.224999994,0.122807018,0.070707068,0.233333334,0.119999997,0.195652172,0.125,0.152777776,0.117647059,0.241935477,1,0.454545468,0.206349209,0.163636357,0.24242425,0.5,0.076190479,0.166666672,0.269841284,0.15476191,0.314814806,0.122641511,0.068965517,0.1875,0.130434781,0.168674693,0.153061226,0.131578952,0.080357142,0.146666661,0.264705896,0.200000003,0.264150947,0.090277776,0.088495575,0.200000003,0.181818187,0.085271321,0.214285716,0.15384616,0.140845075,0.315789461,0.166666672,0.138888896,0.138888896,0.160493821,0.112359554,0.212765962,0.105769232,0.245901644,0.434782594
Succinic acid,0.157142863,0.307692319,0.191176474,0.159999996,0.075187966,0.115384616,0.116279073,0.212121218,0.134146348,0.380952388,0.148148149,0.333333343,0.9375,0.517241359,0.189189196,0.238095239,0.652173936,0.245901644,0.130434781,0.117647059,0.144230768,0.212765962,0.13333334,0.357142866,0.0990991,0.1369863,0.117647059,0.163636357,0.18571429,0.384615391,0.145161286,0.207547173,0.050847456,0.148936167,0.714285731,0.135135129,0.189189196,0.142857149,0.555555582,0.122448981,0.133928567,0.129411772,0.050847456,0.517241359,0.129870132,0.142857149,0.230769232,0.067415729,0.183673471,0.115384616,0.203703701,0.148148149,0.144927531,0.157894731,0.239130437,0.144578308,0.130434781,0.13333334,0.681818187,0.057142857,0.144230768,0.441176474,0.17741935,0.483870953,0.131578952,0.213114753,0.164556965,0.119047619,0.230769232,0.243243247,0.238095239,0.300000012,0.159999996,0.258064508,0.05882353,0.142857149,0.130952388,0.213114753,0.256410271,0.138888896,0.245901644,0.236842111,0.169811323,0.083333336,0.220338985,0.200000003,0.204545453,0.155555561,0.140845075,0.122448981,0.25,0.454545468,1,0.15625,0.127272725,0.258064508,0.473684222,0.077669904,0.142857149,0.238095239,0.117647059,0.18965517,0.114285715,0.090909094,0.125,0.134328365,0.144578308,0.15625,0.133928567,0.072072074,0.135135129,0.24242425,0.13333334,0.300000012,0.107142858,0.07079646,0.209302321,0.200000003,0.121951222,0.224999994,0.183673471,0.144927531,0.454545468,0.244897962,0.09589041,0.142857149,0.121951222,0.114942528,0.375,0.129999995,0.254237294,0.9375
Miltirone,0.373626381,0.417910457,0.436781615,0.073529415,0.126506031,0.333333343,0.372549027,0.292307705,0.412371129,0.106060609,0.209677413,0.373134315,0.171875,0.173333332,0.306930691,0.402298838,0.138888896,0.263157904,0.129411772,0.376237631,0.34710744,0.346666664,0.482758611,0.328947365,0.194244608,0.42696628,0.376237631,0.317073166,0.395604402,0.400000006,0.25,0.349999994,0.104166664,0.400000006,0.25,0.488372087,0.306930691,0.266666681,0.303030312,0.305084735,0.315384626,0.400000006,0.104166664,0.173333332,0.408602148,0.521126747,0.377777785,0.198275864,0.228915662,0.333333343,0.345679015,0.492957741,0.481927723,0.466666669,0.485294104,0.323809534,0.200000003,0.258064508,0.246153846,0.113207549,0.293650806,0.328571439,0.344827592,0.285714298,0.413043469,0.356321841,0.247706428,0.408163279,0.260273963,0.097560972,0.371428579,0.27692309,0.073529415,0.25757575,0.209876537,0.404255331,0.478723407,0.356321841,0.388059705,0.400000006,0.263157904,0.263888896,0.292682916,0.129770994,0.333333343,0.101123594,0.259740263,0.333333343,0.506024122,0.25316456,0.322222233,0.206349209,0.15625,1,0.358974367,0.25757575,0.107692309,0.115107916,0.686747015,0.402298838,0.376237631,0.329411775,0.330578506,0.223529413,0.269841284,0.318681329,0.737500012,0.371681422,0.315384626,0.124137931,0.488372087,0.287878782,0.27868852,0.282352954,0.251572341,0.15384616,0.246753246,0.114754096,0.22147651,0.256756753,0.416666657,0.481927723,0.243243247,0.265060246,0.137614682,0.476190478,0.387755096,0.215517238,0.319999993,0.276422769,0.268817216,0.171875
